Nuclear,Lignite,HardCoal,NaturalGas,Oil(light),Oil(heavy),OtherFuels,Waste,RoR,Biomass,Geothermal
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
0.77,0.7,0.75,0.75,0.75,0.75,0.53,0.65,0.71,0.62,0.31
